"row ID","Humidity Fraction","Precipitation One Hour (mm)","Pressure Altimeter (mbar)","Wind Speed (m/s)","Temperature (C)"
"Row1480",0.6691,0.0,1016.7917365478716,8.2,15.0
"Row16435",0.741,0.0,,7.7,10.0
"Row3921",0.6015,0.0,1014.6,4.1,17.2
"Row2934",0.9305,0.0,1014.2,5.2,13.3
"Row13300",0.9297,0.0,1012.5,4.6,11.7
"Row11023",0.9275,0.0,1018.0,2.1,7.8
"Row78",0.8523,0.0,1021.3,0.0,1.1
"Row6119",0.8371,0.0,1007.1,4.1,13.3
"Row17454",0.8208,0.0,1018.6,2.1,5.0
"Row1141",,0.8,1012.2,11.3,12.2
"Row10424",0.745,,1022.4,,12.2
"Row4916",0.6351,0.0,1011.9,6.2,21.1
"Row2118",0.8631,0.0,1020.7,3.6,11.1
"Row4093",0.6287,0.0,1012.2,11.3,18.3
"Row1319",0.7073,0.0,1018.0,2.6,8.3
"Row5978",0.8949,,1017.3,,13.9
"Row16486",0.4379,0.0,1024.7,4.1,8.3
"Row7525",0.6262,0.0,1013.9,7.2,17.2
"Row1717",,0.0,1015.2,5.7,19.4
"Row15820",0.7129,0.0,1015.6,0.0,11.1
"Row10545",0.8941,0.3,1018.3,5.7,12.8
"Row11735",0.9614,0.0,1013.5,5.7,12.8
"Row1826",0.9305,0.3,1020.0,2.6,13.3
"Row2966",0.4834,0.0,1017.3,,18.3
"Row3392",0.6954,0.0,1015.2,0.0,16.7
"Row8858",0.9281,0.0,1022.7,4.1,8.9
"Row1058",0.8597,0.0,1016.6,2.1,7.8
"Row14159",0.7761,0.0,1016.3,7.7,15.6
"Row15149",0.8096,0.0,1012.9,3.1,17.2
"Row8729",0.7734,0.0,1021.3,4.1,13.9
"Row8610",0.6542,0.0,1018.3,2.1,8.3
"Row6371",0.7011,0.0,1017.6,3.1,17.2
"Row6974",0.5656,0.0,1018.3,5.7,20.0
"Row10524",0.6714,0.0,1017.6,5.2,16.1
"Row7766",0.3376,0.0,,2.1,17.2
"Row11203",0.621,0.0,1018.3,9.3,15.0
"Row16649",0.7986,0.0,,4.6,9.4
"Row16943",0.7379,,1030.1,2.1,8.3
"Row11692",,0.0,1018.6,6.7,11.7
"Row1298",0.586,0.0,1012.5,8.8,9.4
"Row13975",,0.0,1013.9,0.0,13.3
"Row2167",0.9228,0.0,1018.0,3.1,10.6
"Row4582",0.8066,0.0,1014.2,4.1,15.0
"Row7273",0.8664,0.0,1018.0,2.1,14.4
"Row12388",0.8648,0.0,1019.3,4.1,12.8
"Row16791",0.8057,0.0,1016.9,7.2,14.4
"Row5268",0.55,,1014.9,7.2,21.1
"Row1215",0.7129,0.5,1012.5,7.7,11.1
"Row4852",0.8664,0.0,1015.6,4.1,14.4
"Row17375",0.826,0.0,1022.4,3.1,8.9
"Row13156",0.8579,0.0,1012.9,,11.7
"Row5532",0.6326,0.0,1013.9,,20.0
"Row8056",0.4153,0.0,,2.1,18.3
"Row1855",0.8642,0.0,1022.4,2.1,12.2
"Row7474",0.7225,0.0,1019.3,2.6,16.1
"Row2479",0.9293,0.0,,3.1,11.1
"Row15019",0.8066,0.0,1014.2,7.2,15.0
"Row17179",0.9275,,1020.3,4.1,7.8
"Row7765",0.3638,0.0,1022.0,3.1,16.7
"Row13380",0.6463,0.0,1015.2,8.2,16.7
"Row245",0.7829,0.0,1015.6,0.0,2.8
"Row15419",0.6276,0.0,1014.9,2.1,17.8
"Row11874",0.7215,0.0,1016.6,,15.6
"Row2100",,0.0,1019.6,3.1,15.6
"Row10934",0.4882,0.0,,8.8,20.0
"Row12400",0.5455,0.0,1018.0,,19.4
"Row14381",0.8659,0.0,1015.2,1.5,13.9
"Row11538",,,1013.5,9.3,14.4
"Row8075",0.5526,,1026.1,2.1,15.0
"Row7392",0.8295,0.0,1018.0,2.1,11.7
"Row14357",0.8322,,1012.9,1.5,13.9
"Row3834",0.5861,,1015.6,11.3,20.6
"Row3804",0.5095,,1017.6,7.2,21.7
"Row5717",0.5815,0.0,1014.2,1.0,17.2
"Row7359",0.2794,0.0,1019.6,7.7,22.8
"Row15071",0.9012,0.0,1012.9,3.6,14.4
"Row15940",1.0,0.0,1021.7,2.1,11.7
"Row16770",0.6654,0.0,1019.6,2.1,13.3
"Row837",0.5555,0.0,1009.8,5.2,16.1
"Row699",0.3818,0.0,1018.3,10.3,12.8
"Row13513",,0.0,1016.6,5.7,12.2
"Row11590",0.9606,0.0,1019.3,7.7,10.0
"Row5307",0.8343,0.0,1018.0,5.2,15.6
"Row3814",0.7488,0.0,1016.3,10.3,14.4
"Row17475",0.8866,0.0,1018.0,3.1,3.9
"Row11615",0.8295,0.0,1022.0,5.2,11.7
"Row16249",0.5211,0.0,,4.6,11.7
"Row7084",0.8322,0.0,1016.9,2.1,13.9
"Row12449",0.6002,0.0,1016.9,9.8,16.7
"Row5119",0.8362,0.0,1011.2,4.1,17.2
"Row14467",0.7236,0.0,1013.5,8.2,16.7
"Row1863",0.8066,0.0,1022.0,6.2,15.0
"Row10405",0.8336,0.0,1020.3,5.7,15.0
"Row13126",0.8648,0.0,1014.6,5.7,12.8
"Row9445",0.4055,0.0,1028.1,2.6,15.0
"Row13312",0.6056,0.0,1013.5,10.3,18.9
"Row4382",0.5858,0.0,,10.3,18.9
"Row10978",0.8642,0.0,1020.0,5.2,12.2
"Row12346",0.6784,0.0,1009.8,3.6,19.4
"Row17166",0.9595,0.0,,4.1,6.7
"Row17287",0.9255,0.0,1019.3,5.2,4.4
"Row5746",0.5154,0.0,1012.9,2.1,23.9
"Row6988",0.9293,0.0,1019.3,1.5,11.1
"Row10821",0.9293,0.0,1019.3,5.7,11.1
"Row8246",0.6208,0.0,1015.9,7.7,16.7
"Row7439",0.5497,0.0,1014.9,1.5,13.9
"Row7376",,0.0,1018.6,2.1,13.9
"Row12664",0.7011,0.0,1013.5,11.8,17.2
"Row1497",0.8309,0.0,1029.5,2.6,12.8
"Row12156",0.56,0.0,1014.9,7.7,17.8
"Row5639",0.7752,0.0,1011.9,7.2,15.0
"Row16431",0.6374,0.0,1020.3,11.8,12.8
"Row12397",,0.0,1019.0,7.2,21.7
"Row1965",0.8664,0.3,,4.1,14.4
"Row11654",0.6678,0.0,1020.3,10.3,14.4
"Row15",0.6116,0.0,1014.6,8.2,11.1
"Row11401",0.8932,0.0,1018.6,5.2,11.7
"Row10660",0.8631,,1021.7,3.1,11.1
"Row17193",0.9287,0.0,1024.4,2.1,10.0
"Row16695",0.8614,0.5,1023.7,5.2,9.4
"Row7047",0.7245,0.0,1019.0,10.3,17.2
"Row14014",0.8336,0.0,,5.2,15.0
"Row9873",0.8295,0.0,1015.2,2.6,11.7
"Row9529",0.859,0.0,1023.4,,7.2
"Row9328",0.5687,0.0,1011.9,5.7,12.2
"Row6800",0.7786,0.0,1016.9,2.6,17.2
"Row9034",0.5906,0.0,,0.0,12.8
"Row17275",0.826,0.0,1018.6,3.1,8.9
"Row3158",0.464,0.0,,7.7,17.2
"Row12167",0.8642,0.0,1016.3,5.7,12.2
"Row7822",,0.0,,4.6,10.0
"Row6347",0.6449,0.0,1015.2,3.6,16.1
"Row10042",0.7714,,1023.7,2.6,9.4
"Row15653",0.8011,0.0,1007.8,,11.1
"Row2969",0.5347,0.0,,10.8,16.7
"Row11387",0.7725,,,10.3,13.3
"Row2752",0.5858,0.0,,8.8,18.9
"Row1331",0.6816,0.0,,4.1,10.0
"Row4515",0.8653,0.0,1007.8,2.1,13.3
"Row3624",0.8036,0.0,,4.1,16.7
"Row10177",1.0,,1021.7,,11.1
"Row15491",0.7054,0.0,1019.0,3.1,19.4
"Row17032",0.589,,1016.9,5.2,12.2
"Row5263",,0.0,1012.9,3.6,14.4
"Row8722",,0.0,1024.0,4.6,11.1
"Row1460",0.7717,0.0,1021.7,,12.8
"Row5240",0.9012,0.0,1011.2,3.6,14.4
"Row14469",0.7769,0.0,1013.9,6.2,16.1
"Row15236",0.8349,0.0,1013.9,6.7,16.1
"Row153",0.8631,0.0,,4.1,11.1
"Row6918",0.9309,0.0,1014.9,,13.9
"Row15501",0.5095,0.0,1015.6,2.6,21.7
"Row7013",,0.0,1020.7,3.1,10.6
"Row11658",0.741,0.0,1019.3,10.3,12.8
"Row10192",0.5885,0.0,1021.3,2.6,20.0
"Row6619",0.8653,0.0,1015.2,6.7,13.3
"Row1196",0.6851,0.8,1001.4,6.2,9.4
"Row9851",0.8288,0.0,1020.3,3.6,11.1
"Row5314",,0.0,1020.3,7.2,17.2
"Row12335",0.7469,0.0,1012.5,5.7,13.3
"Row9933",0.7907,0.0,1012.5,2.6,7.8
"Row16034",0.7399,0.0,1021.7,2.1,9.4
"Row16978",0.6556,0.0,1028.4,5.2,8.9
"Row10392",0.8288,0.0,1020.7,2.1,11.1
"Row9679",,0.0,1006.8,,7.8
"Row14145",,0.0,1016.9,4.1,16.1
"Row11663",0.862,0.0,1019.0,10.3,10.0
"Row9770",0.8259,0.0,1028.8,,4.4
"Row3794",,0.0,1018.0,5.7,13.9
"Row4644",0.5656,0.0,1014.2,7.7,20.0
"Row8740",0.9599,0.0,1021.7,0.0,7.8
"Row1233",0.8323,0.0,1020.0,4.1,9.4
"Row16774",0.589,0.0,1020.3,0.0,12.2
"Row4071",0.5671,0.0,1011.5,11.8,20.6
"Row359",0.8288,0.0,,3.1,11.1
"Row2893",0.3605,0.0,1015.6,4.1,25.0
"Row9646",0.9673,1.5,1004.7,3.1,11.1
"Row3234",,0.0,1013.5,10.3,16.7
"Row7245",0.5049,0.0,1011.5,,20.0
"Row6039",0.6512,0.0,,11.8,18.9
"Row14327",0.8664,0.0,1012.5,6.7,14.4
"Row8468",0.6567,0.0,1021.3,2.1,9.4
"Row14114",0.8653,0.0,1013.5,,13.3
"Row5870",0.5888,0.0,1014.9,,21.7
"Row2156",,1.5,1015.9,4.1,10.6
"Row419",0.8918,0.0,1010.5,2.6,10.0
"Row16613",0.9265,0.0,1022.0,2.1,6.1
"Row1163",0.8653,0.3,1003.4,9.8,13.3
"Row3635",0.5065,0.0,,,20.6
"Row2505",0.7794,0.0,1018.3,6.7,14.4
"Row844",0.7981,0.0,,4.1,12.8
"Row8331",0.9287,0.5,1011.5,5.2,10.0
"Row2232",0.8322,0.0,1018.6,4.1,13.9
"Row15496",0.3071,,1015.9,1.5,28.3
"Row1411",0.7681,0.0,1022.0,6.2,10.6
"Row9704",0.7979,0.0,1025.7,2.6,8.9
"Row4879",0.9309,0.0,1014.2,7.7,13.9
"Row13457",0.5451,0.0,1012.2,7.2,20.6
"Row11481",0.6852,,1012.9,,11.7
"Row2502",0.9004,0.0,1016.9,6.7,13.3
"Row16617",0.8323,0.0,1022.4,0.0,9.4
"Row11548",0.9287,0.0,,5.7,10.0
"Row6350",0.5628,0.0,1014.6,,18.9
"Row7283",0.6761,,1017.6,5.2,18.3
"Row1613",0.7981,0.0,1020.0,4.6,12.8
"Row4688",0.7498,0.0,1016.9,0.0,15.0
"Row7549",,0.0,1013.5,10.3,15.0
"Row3990",0.8642,0.0,1011.9,3.1,12.2
"Row3287",0.692,0.0,1015.2,4.1,15.0
"Row5848",0.5125,,1013.2,11.3,22.8
"Row11278",0.8941,0.0,1018.6,5.2,12.8
"Row13982",0.3489,0.0,1012.9,6.2,30.0
"Row16465",0.6491,0.0,1016.9,,6.1
"Row998",0.576,,1022.0,3.6,15.0
"Row10187",1.0,0.0,1024.0,1.5,10.0
"Row9806",,0.0,1024.4,3.1,12.8
"Row15721",0.8923,0.0,,0.0,10.6
"Row10302",,0.0,1013.9,2.1,10.0
"Row3992",0.6517,0.0,1011.9,2.1,17.2
"Row1062",0.9265,0.0,1015.2,2.1,6.1
"Row15840",0.7717,0.0,1014.2,2.1,12.8
"Row15894",0.8996,0.0,1018.6,0.0,12.2
"Row14165",0.9004,0.0,,4.6,13.3
"Row15115",0.8081,0.0,,7.2,16.1
"Row5856",0.7769,0.0,1013.2,2.1,16.1
"Row1200",0.7634,0.0,1003.1,3.6,7.8
"Row15685",0.3071,0.0,1015.2,3.1,19.4
"Row816",0.8923,0.0,,2.1,10.6
"Row9963",0.8597,0.0,,3.1,7.8
"Row1156",0.9611,0.0,1006.1,0.0,11.7
"Row7119",0.3654,0.0,1015.9,3.1,26.7
"Row10058",0.9599,0.0,1016.7917365478716,,7.8
"Row15297",0.8349,0.0,1012.9,2.1,16.1
"Row6359",0.8941,0.0,1014.9,6.2,12.8
"Row483",1.0,0.0,1023.7,0.0,11.7
"Row12181",,0.0,1016.3,8.8,21.7
"Row14931",0.8941,,1016.9,2.1,12.8
"Row5710",0.4866,0.0,1014.2,5.2,20.6
"Row9703",0.9269,,1025.1,2.6,6.7
"Row2452",0.8614,0.0,1015.9,2.1,9.4
"Row2809",0.8923,0.0,,3.6,10.6
"Row160",0.8274,0.0,1016.7917365478716,4.6,10.0
"Row15551",,,1013.5,4.1,13.9
"Row11462",0.8932,3.0,1009.1,7.2,11.7
"Row11331",0.8941,0.0,1019.0,3.1,12.8
"Row6764",0.7245,0.0,1013.9,4.6,17.2
"Row16602",,0.0,1024.0,0.0,11.7
"Row7954",0.7949,1.3,1015.2,2.1,10.6
"Row7762",0.4879,0.0,1023.7,2.1,13.9
"Row13393",0.8579,0.0,1013.9,4.6,11.7
"Row12766",0.8309,0.0,1018.3,6.7,12.8
"Row12328",0.5455,0.0,1014.6,,19.4
"Row4702",,0.0,1015.9,,13.9
"Row1249",0.7979,0.0,1021.3,3.1,8.9
"Row7531",0.8996,0.3,1011.5,2.6,12.2
"Row4861",0.6573,0.0,1016.9,13.4,21.7
"Row1554",0.5113,0.0,1020.0,0.0,21.1
"Row7145",,0.0,1014.9,2.6,29.4
"Row1055",0.7671,0.0,1017.6,0.0,10.0
"Row8792",0.9284,0.0,1027.8,3.1,9.4
"Row13828",0.8384,0.0,1014.9,3.1,14.4
"Row6132",0.656,0.0,,5.7,21.1
"Row9810",0.7119,0.0,1023.4,5.7,10.6
"Row12441",0.7469,0.0,,6.2,13.3
"Row1167",0.862,0.0,1000.0,,15.6
"Row10740",0.5271,0.0,1003.4,10.3,13.9
"Row16381",0.4527,0.0,1022.4,2.1,13.3
"Row16268",0.9281,0.5,1010.2,,8.9
"Row5350",0.8349,0.0,,6.2,16.1
"Row16917",0.6074,0.0,1024.7,5.7,9.4
"Row8091",0.9611,0.8,1025.1,2.6,11.7
"Row574",0.7096,0.0,1023.4,2.6,9.4
"Row14902",0.8653,0.0,1018.3,5.2,13.3
"Row13446",0.8932,0.0,1011.5,3.1,11.7
"Row13736",0.8659,0.0,1016.9,2.6,13.9
"Row15592",0.6714,0.0,1012.9,,16.1
"Row8116",0.9265,0.0,1019.0,3.6,6.1
"Row10701",0.6542,0.0,1019.3,5.7,8.3
"Row13122",0.7215,0.0,1013.9,9.8,15.6
"Row14185",0.8336,0.0,1015.9,7.2,15.0
"Row4797",0.8384,0.0,1016.9,7.2,14.4
"Row6658",0.7761,,1016.9,2.1,15.6
"Row251",,0.0,1020.0,2.6,7.8
"Row13261",0.6276,0.0,1013.5,9.3,17.8
"Row9811",0.7714,0.0,1023.4,5.7,9.4
"Row11083",0.7699,0.0,1018.6,7.2,11.7
"Row6911",0.9314,0.0,1015.9,4.1,15.0
"Row10918",0.8927,0.0,1021.3,4.6,11.1
"Row4907",,0.0,1013.9,3.1,21.7
"Row13044",0.6287,0.0,1016.9,7.7,18.3
"Row10935",0.5843,0.0,1019.6,9.3,18.3
"Row11945",0.5584,0.0,,9.3,17.2
"Row7319",0.6654,0.0,1020.3,1.5,13.3
"Row8971",0.8974,0.0,1021.3,2.6,9.4
"Row3548",0.5377,0.0,1016.9,5.7,17.8
"Row13350",0.8996,0.0,1015.2,5.7,12.2
"Row16470",0.6994,0.0,1018.0,2.1,4.4
"Row3650",0.7752,0.0,1015.9,6.2,15.0
"Row12519",0.5427,0.0,1019.0,11.8,18.3
"Row8572",0.8866,,1030.8,,3.9
"Row16040",0.8648,0.0,1022.7,0.0,12.8
"Row6286",0.7734,0.0,,5.2,13.9
"Row1294",0.6816,0.0,1016.7917365478716,9.3,10.0
"Row9291",0.8653,0.0,,4.6,13.3
"Row14824",0.6312,0.0,1016.3,12.4,19.4
"Row10959",0.8322,0.0,1019.3,9.8,13.9
"Row11043",0.8568,0.0,1020.3,6.7,10.6
"Row3937",,0.0,1014.2,5.2,13.9
"Row12859",0.6932,0.0,1018.3,8.2,15.6
"Row13818",0.8336,0.0,1013.9,7.2,15.0
"Row6798",0.7536,0.0,1015.6,2.1,17.2
"Row992",0.8923,0.0,1022.4,,10.6
"Row9312",0.6852,0.0,1012.5,5.7,11.7
"Row2773",,0.0,,5.7,17.8
"Row3316",0.8692,0.0,1015.2,7.2,17.2
"Row12916",0.8295,,1018.3,3.1,11.7
"Row10829",,0.0,1021.0,6.2,10.6
"Row10249",1.0,0.0,1022.4,,12.2
"Row15410",0.8057,0.0,1007.5,5.2,14.4
"Row12082",0.7469,0.0,1019.6,5.7,13.3
"Row8245",,0.0,1016.9,8.8,17.2
"Row16869",0.6556,0.0,1015.6,3.1,8.9
"Row2788",0.8918,0.0,1018.0,5.2,10.0
"Row13680",,0.0,,,16.1
"Row16127",0.6827,0.0,1019.3,3.1,8.3
"Row5420",0.7769,0.0,1012.9,8.2,16.1
"Row4621",0.4735,0.0,1013.2,8.2,21.7
"Row697",0.4865,0.0,1019.0,6.7,12.2
"Row15535",0.9611,0.0,1013.2,5.2,11.7
"Row1510",0.8932,0.0,1016.7917365478716,,11.7
"Row12230",,0.0,1012.5,8.2,18.3
"Row3366",0.9012,0.0,1015.9,3.1,14.4
"Row14331",,0.0,1012.2,5.2,13.9
"Row8758",0.8974,0.0,1022.7,1.5,9.4
"Row629",0.9275,0.0,1015.9,0.0,7.8
"Row10211",0.8343,,1021.3,3.1,15.6
"Row8368",0.7141,0.0,1017.3,2.6,11.7
"Row16549",0.5468,0.0,1024.4,0.0,12.8
"Row14981",0.8996,0.0,1013.9,3.1,12.2
"Row14343",0.5885,0.0,1012.9,10.8,20.0
"Row13877",0.9303,0.0,1016.6,5.7,12.8
"Row4932",0.656,0.0,1015.6,,21.1
"Row12026",0.8927,0.3,1010.5,4.6,11.1
"Row17304",0.8885,0.0,1014.9,0.0,6.1
"Row11507",,1.0,,8.2,10.6
"Row8206",0.9303,0.0,1018.3,2.6,12.8
"Row15526",0.7011,0.0,1012.9,3.6,17.2
"Row931",0.9299,0.8,1001.7,4.6,12.2
"Row12414",0.8923,0.0,1016.3,2.1,10.6
"Row15913",0.8932,0.0,1020.0,3.6,11.7
"Row9370",0.7949,0.0,1023.7,2.1,10.6
"Row16254",0.739,0.0,1010.8,8.2,11.7
"Row3679",0.7752,,1016.9,8.8,15.0
"Row5097",0.4225,0.0,1016.7917365478716,0.0,26.7
"Row5372",0.8081,0.0,1014.2,7.2,16.1
"Row17434",0.737,0.0,1022.0,7.2,10.6
"Row7067",0.6512,,1019.3,2.1,18.9
"Row6276",0.6301,0.0,1013.2,3.6,18.9
"Row1938",0.8664,0.0,1015.6,5.7,14.4
"Row14259",0.8659,0.0,1014.2,,13.9
"Row5830",0.6976,,1014.6,5.2,17.8
"Row8546",0.8548,0.0,1026.1,0.0,3.3
"Row10445",0.4203,0.0,1025.1,10.3,15.0
"Row4982",,0.0,1013.9,,21.7
"Row3341",0.8362,0.0,1012.5,2.6,17.2
"Row4205",0.6536,0.0,1010.5,0.0,20.0
"Row13920",0.9012,0.0,1014.6,,14.4
"Row15589",0.5815,0.0,,13.4,17.2
"Row4935",0.5754,0.0,1014.9,3.6,23.9
"Row14056",0.6761,,1015.9,9.8,18.3
"Row7721",0.6196,0.0,1024.7,6.7,14.4
"Row12218",0.8642,0.0,1013.5,5.2,12.2
"Row10791",0.6714,,1018.3,8.2,16.1
"Row16224",0.8965,0.0,1018.0,2.1,8.3
"Row17515",0.9278,0.0,1018.6,3.6,8.3
"Row7133",0.741,0.0,1016.3,1.5,12.8
"Row14267",0.7276,0.0,1015.9,3.1,18.9
"Row4729",0.8642,0.0,1015.6,3.6,12.2
"Row5000",0.8021,0.0,1014.2,3.1,15.6
"Row17450",,0.0,,2.1,5.0
"Row2199",0.7236,0.0,1020.7,8.8,16.7
"Row3575",0.8369,0.0,1017.6,3.1,17.8
"Row12183",,0.0,,8.8,21.1
"Row8661",0.737,0.0,1024.0,2.1,10.6
"Row13107",0.8579,0.0,,6.2,11.7
"Row2853",0.8371,0.0,1019.3,9.3,13.3
"Row7810",,0.0,,2.1,15.0
"Row14225",0.4473,0.0,1010.8,9.3,23.3
"Row12345",0.6312,,1010.5,2.6,19.4
"Row14124",0.55,0.0,1014.6,8.8,21.1
"Row10858",0.7794,0.0,1023.4,3.1,14.4
"Row4800",0.8057,0.0,1017.3,9.8,14.4
"Row9063",0.4958,,1023.0,2.6,16.7
"Row76",0.8523,0.0,1016.7917365478716,2.6,1.1
"Row7768",0.2842,0.0,1019.3,,16.7
"Row1203",0.8597,0.5,1004.1,4.1,7.8
"Row6711",,0.0,1016.3,6.2,22.8
"Row15741",0.8918,0.0,1013.9,6.2,10.0
"Row7817",0.6157,0.0,1019.0,6.2,12.8
"Row12800",0.7717,0.0,1016.3,2.1,12.8
"Row6773",0.8681,0.0,1013.9,3.1,16.1
"Row5733",0.4549,0.0,1012.9,6.7,21.7
"Row6398",0.4942,,1016.3,8.2,22.2
"Row14922",0.5678,0.0,1017.3,7.2,19.4
"Row7706",,0.0,1022.4,2.6,13.3
"Row560",,0.0,1026.1,3.1,7.8
"Row10083",0.9663,0.0,,3.1,7.2
"Row9788",0.6531,0.0,1028.4,2.1,7.8
"Row11519",0.8918,0.0,1010.8,4.1,10.0
"Row9731",0.8642,0.5,1020.0,7.7,12.2
"Row11891",0.7725,0.0,1020.0,9.3,13.3
"Row6939",0.8996,0.0,1013.9,3.1,12.2
"Row13161",0.6932,0.0,1013.5,3.1,15.6
"Row12890",0.8932,0.0,1016.9,4.6,11.7
"Row16273",0.9275,0.0,1010.2,3.1,7.8
"Row7834",0.5658,0.0,1026.1,,11.1
"Row4736",0.7498,0.0,1016.6,1.5,15.0
"Row12281",0.6029,0.0,1013.9,9.3,17.8
"Row5472",0.7769,0.0,1013.9,4.6,16.1
"Row14919",0.55,0.0,1018.6,9.3,21.1
"Row17124",0.7995,0.0,1024.4,4.1,10.0
"Row2397",0.6909,0.0,1021.0,10.3,12.2
"Row8330",0.9287,0.0,1011.5,5.2,10.0
"Row2617",,0.0,1016.3,1.5,12.8
"Row15140",0.702,0.0,1012.5,7.2,20.0
"Row8860",0.8965,0.0,1022.7,2.6,8.3
"Row5500",0.9305,0.0,1012.5,4.6,13.3
"Row4546",0.675,0.0,1011.9,1.5,17.8
"Row7881",0.4545,0.0,1023.0,,8.3
"Row6955",0.8057,0.0,1014.2,7.7,14.4
"Row6018",0.5885,0.0,1013.5,8.2,20.0
"Row16982",,0.0,1024.7,0.0,10.0
"Row9549",0.6851,0.0,1018.0,0.0,9.4
"Row4060",,0.0,1011.5,3.1,15.6
"Row4174",0.5397,0.0,1012.5,5.7,17.2
"Row8289",0.7995,0.0,1023.7,2.1,10.0
"Row5134",0.8349,0.0,1010.5,5.7,16.1
"Row12422",0.6262,0.0,1017.3,8.2,17.2
"Row4206",0.6108,0.0,1010.8,0.0,19.4
"Row7057",,0.0,1019.0,,12.2
"Row1788",0.675,0.0,1021.3,2.1,17.8
"Row13776",0.8322,0.0,1013.2,2.1,13.9
"Row9057",0.8602,0.0,1026.8,2.6,8.3
"Row5394",0.7478,0.0,1014.6,9.3,16.7
"Row2901",0.6438,0.0,1014.6,5.7,15.6
"Row3981",0.7488,0.0,1016.7917365478716,10.3,14.4
"Row8180",0.7429,0.0,1016.6,,13.9
"Row3725",0.8579,0.0,1007.5,3.1,11.7
"Row1401",0.8281,,1021.3,0.0,10.6
"Row949",,0.0,1013.2,3.6,13.3
"Row5818",0.5656,0.0,1014.9,3.1,20.0
"Row751",0.8525,0.0,1025.7,1.5,6.7
"Row5777",0.5315,0.0,1009.5,4.1,22.2
"Row12789",0.6897,0.0,1016.9,10.3,13.9
"Row6266",0.8642,0.0,1014.2,2.1,12.2
"Row11257",0.8026,0.0,1013.5,0.0,12.2
"Row15841",0.7172,0.0,1014.2,0.0,13.3
"Row14995",0.6976,,1015.6,5.2,17.8
"Row3162",0.5542,0.0,1012.9,8.8,15.6
"Row13929",,0.0,1015.9,,15.0
"Row8834",,0.0,,3.1,8.9
"Row12401",0.5019,0.0,1017.6,13.4,18.9
"Row1257",0.8608,1.3,,5.2,8.9
"Row17085",0.9281,0.0,1021.0,,8.9
"Row3760",0.7011,0.0,1016.6,11.3,17.2
"Row16667",0.5834,0.0,1025.1,4.6,10.0
"Row4067",,0.0,1012.5,4.6,23.9
"Row17199",0.8295,,,4.6,11.7
"Row509",0.8614,0.0,1025.4,3.1,9.4
"Row11613",0.8288,0.0,1022.7,6.2,11.1
"Row1091",0.7162,0.0,1013.5,8.2,12.8
"Row11198",,0.0,1019.6,5.2,22.2
"Row6228",,0.0,1018.0,2.6,16.1
"Row8355",0.9269,0.0,1015.6,2.1,6.7
"Row1752",0.8648,0.0,1020.7,3.1,12.8
"Row10527",0.464,0.0,1016.6,6.2,17.2
"Row13898",0.9305,,1014.9,4.1,13.3
"Row8674",0.7681,,1028.1,2.1,10.6
"Row4741",0.4346,0.0,1016.6,5.2,25.0
"Row1933",0.4499,0.0,1016.6,7.2,18.9
"Row12285",,0.0,1014.9,,12.2
"Row15160",0.5359,0.0,1014.2,3.1,23.9
"Row3845",0.9309,0.0,1016.3,9.3,13.9
"Row4598",0.5912,0.0,1014.9,,21.1
"Row8395",0.7714,,1019.6,3.1,9.4
"Row961",0.9281,0.0,1021.0,2.1,8.9
"Row1697",0.8021,0.0,1016.7917365478716,8.8,15.6
"Row2753",0.6287,0.0,1021.0,8.8,18.3
"Row11648",0.8568,,1019.6,6.2,10.6
"Row8963",0.7689,0.0,1023.7,2.6,11.1
"Row899",0.8371,0.0,,3.6,13.3
"Row15483",0.8066,0.0,1017.3,2.1,15.0
"Row15755",0.741,0.0,1016.9,2.6,12.8
"Row6941",0.9297,0.0,1013.5,2.6,11.7
"Row5031",0.5885,0.0,1018.3,7.2,20.0
"Row14163",0.8659,0.0,1016.3,6.2,13.9
"Row7168",0.1508,0.0,1016.3,2.6,30.0
"Row164",0.8323,0.0,1002.4,4.1,9.4
"Row7925",0.7063,0.0,1021.3,0.0,7.8
"Row4666",0.6488,0.0,1017.3,5.2,17.8
"Row15067",0.8343,0.0,1011.5,8.2,15.6
"Row13752",0.9004,0.0,1015.2,4.6,13.3
"Row15688",0.2475,0.0,1014.6,9.3,18.9
"Row14408",0.8384,0.0,1017.6,2.6,14.4
"Row6960",0.8295,0.0,,0.0,11.7
"Row10148",0.8996,0.0,1021.7,6.2,12.2
"Row2724",,0.0,1021.0,3.1,17.2
"Row10321",0.8301,0.0,1015.9,4.6,12.2
"Row3619",0.6784,0.0,1015.6,6.2,19.4
"Row6596",0.8941,0.0,1016.3,7.7,12.8
"Row6149",,0.0,1013.9,2.6,12.8
"Row8002",0.6169,0.0,,3.6,13.3
"Row5637",,0.0,1011.2,6.2,16.1
"Row9821",1.0,0.0,1022.4,2.6,3.3
"Row4120",0.56,0.0,1016.6,13.9,17.8
"Row15127",0.8681,0.0,,,16.1
"Row166",,0.0,1002.7,3.6,10.0
"Row8649",0.9275,0.0,1021.7,2.1,7.8
"Row9771",0.7911,0.0,1028.8,2.1,4.4
"Row4573",0.6326,0.0,1014.9,4.1,20.0
"Row13166",0.5286,0.0,1012.2,6.7,21.1
"Row7878",0.3699,0.0,1021.3,6.7,8.9
"Row1896",0.8653,0.0,,6.2,13.3
"Row142",0.9666,10.9,999.7,4.1,8.3
