"row ID","Temperature (C)"
"Row4559",14.4
"Row4560",13.9
"Row4561",13.9
"Row4562",13.9
"Row4563",13.3
"Row4564",13.3
"Row4565",13.3
"Row4566",13.9
"Row4567",13.9
"Row4568",15.0
"Row4569",16.1
"Row4570",17.2
"Row4571",18.9
"Row4572",20.0
"Row4573",20.0
"Row4574",21.7
"Row4575",22.2
"Row4576",22.8
"Row4577",22.2
"Row4578",20.0
"Row4579",18.9
"Row4580",16.7
"Row4581",15.0
"Row4582",15.0
"Row4583",14.4
"Row4584",14.4
"Row4585",13.9
"Row4586",13.9
"Row4587",14.4
"Row4588",14.4
"Row4589",14.4
"Row4590",14.4
"Row4591",15.0
"Row4592",15.6
"Row4593",16.1
"Row4594",17.8
"Row4595",19.4
"Row4596",20.0
"Row4597",21.1
"Row4598",21.1
"Row4599",20.6
"Row4600",21.1
"Row4601",19.4
"Row4602",18.9
"Row4603",18.3
"Row4604",16.7
"Row4605",15.0
"Row4606",14.4
"Row4607",13.9
"Row4608",13.9
"Row4609",13.3
"Row4610",13.3
"Row4611",12.8
"Row4612",12.8
"Row4613",12.8
"Row4614",12.2
"Row4615",12.8
"Row4616",15.6
"Row4617",18.3
"Row4618",18.9
"Row4619",20.0
"Row4620",20.6
"Row4621",21.7
"Row4622",22.8
"Row4623",21.1
"Row4624",20.0
"Row4625",20.0
"Row4626",18.9
"Row4627",17.8
"Row4628",16.1
"Row4629",15.0
"Row4630",14.4
"Row4631",14.4
"Row4632",13.9
"Row4633",13.3
"Row4634",13.3
"Row4635",12.8
"Row4636",12.8
"Row4637",12.2
"Row4638",12.2
"Row4639",13.3
"Row4640",15.0
"Row4641",16.7
"Row4642",18.3
"Row4643",19.4
"Row4644",20.0
"Row4645",21.7
"Row4646",21.7
"Row4647",22.8
"Row4648",21.1
"Row4649",20.6
"Row4650",20.0
"Row4651",18.9
"Row4652",16.7
"Row4653",15.0
"Row4654",14.4
"Row4655",14.4
"Row4656",13.9
"Row4657",13.9
"Row4658",13.9
"Row4659",13.3
"Row4660",13.3
"Row4661",13.3
"Row4662",12.8
"Row4663",13.3
"Row4664",16.1
"Row4665",17.2
"Row4666",17.8
"Row4667",18.9
"Row4668",18.9
"Row4669",18.3
"Row4670",19.4
"Row4671",20.0
"Row4672",19.4
"Row4673",19.4
"Row4674",18.9
"Row4675",17.8
"Row4676",16.7
"Row4677",15.6
"Row4678",14.4
"Row4679",13.9
"Row4680",13.3
"Row4681",13.3
"Row4682",13.3
"Row4683",12.8
"Row4684",12.8
"Row4685",12.2
"Row4686",12.2
"Row4687",12.8
"Row4688",15.0
"Row4689",16.7
"Row4690",18.3
"Row4691",19.4
"Row4692",20.6
"Row4693",20.6
"Row4694",19.4
"Row4695",18.9
"Row4696",18.9
"Row4697",17.8
"Row4698",17.8
"Row4699",16.7
"Row4700",15.6
"Row4701",14.4
"Row4702",13.9
"Row4703",13.3
"Row4704",12.8
"Row4705",12.2
"Row4706",12.2
"Row4707",11.7
"Row4708",11.7
"Row4709",11.7
"Row4710",11.7
"Row4711",12.2
"Row4712",14.4
"Row4713",17.8
"Row4714",18.9
"Row4715",20.0
"Row4716",22.2
"Row4717",21.7
"Row4718",21.1
"Row4719",20.0
"Row4720",20.6
"Row4721",20.0
"Row4722",18.9
"Row4723",17.2
"Row4724",15.6
"Row4725",14.4
"Row4726",13.9
"Row4727",13.3
"Row4728",12.8
"Row4729",12.2
"Row4730",12.2
"Row4731",12.2
"Row4732",11.7
"Row4733",11.7
"Row4734",11.1
"Row4735",11.7
"Row4736",15.0
"Row4737",17.8
"Row4738",17.8
"Row4739",19.4
"Row4740",21.7
"Row4741",25.0
"Row4742",26.1
"Row4743",25.6
"Row4744",25.6
"Row4745",24.4
"Row4746",22.2
"Row4747",20.0
"Row4748",17.8
"Row4749",15.0
"Row4750",14.4
"Row4751",14.4
"Row4752",13.9
"Row4753",13.9
"Row4754",13.3
"Row4755",13.3
"Row4756",12.8
"Row4757",12.8
"Row4758",12.2
"Row4759",13.3
"Row4760",15.6
"Row4761",18.9
"Row4762",19.4
"Row4763",20.6
"Row4764",21.7
"Row4765",21.7
"Row4766",21.1
"Row4767",20.0
"Row4768",20.6
"Row4769",18.9
"Row4770",17.8
"Row4771",16.7
"Row4772",15.0
"Row4773",13.9
"Row4774",13.3
"Row4775",13.3
"Row4776",13.3
"Row4777",13.3
"Row4778",13.3
"Row4779",13.3
"Row4780",12.8
"Row4781",12.8
"Row4782",12.2
"Row4783",13.3
"Row4784",15.0
"Row4785",16.7
"Row4786",17.8
"Row4787",18.3
"Row4788",18.9
"Row4789",18.9
"Row4790",18.3
"Row4791",17.8
"Row4792",17.8
"Row4793",18.9
"Row4794",17.8
"Row4795",16.7
"Row4796",15.6
"Row4797",14.4
"Row4798",14.4
"Row4799",14.4
"Row4800",14.4
"Row4801",13.9
"Row4802",13.9
"Row4803",13.3
"Row4804",13.3
"Row4805",13.3
"Row4806",12.8
"Row4807",13.9
"Row4808",15.0
"Row4809",16.7
"Row4810",16.7
"Row4811",18.3
"Row4812",19.4
"Row4813",18.9
"Row4814",19.4
"Row4815",20.0
"Row4816",20.0
"Row4817",18.9
"Row4818",18.3
"Row4819",17.2
"Row4820",15.6
"Row4821",15.0
"Row4822",14.4
"Row4823",14.4
"Row4824",13.9
"Row4825",13.9
"Row4826",13.9
"Row4827",13.9
"Row4828",13.3
"Row4829",13.3
"Row4830",13.3
"Row4831",13.9
"Row4832",15.0
"Row4833",17.2
"Row4834",18.9
"Row4835",20.0
"Row4836",20.6
"Row4837",21.7
"Row4838",20.6
"Row4839",20.0
"Row4840",19.4
"Row4841",18.9
"Row4842",20.0
"Row4843",17.8
"Row4844",16.7
"Row4845",15.6
"Row4846",15.0
"Row4847",14.4
"Row4848",14.4
"Row4849",14.4
"Row4850",15.0
"Row4851",15.0
"Row4852",14.4
"Row4853",14.4
"Row4854",14.4
"Row4855",15.0
"Row4856",17.2
"Row4857",20.0
"Row4858",18.3
"Row4859",20.0
"Row4860",21.1
"Row4861",21.7
"Row4862",21.7
"Row4863",21.7
"Row4864",21.1
"Row4865",20.6
"Row4866",19.4
"Row4867",18.3
"Row4868",16.7
"Row4869",16.7
"Row4870",15.6
"Row4871",15.6
"Row4872",15.6
"Row4873",15.0
"Row4874",15.0
"Row4875",15.0
"Row4876",15.0
"Row4877",14.4
"Row4878",13.9
"Row4879",13.9
"Row4880",15.0
"Row4881",16.7
"Row4882",17.8
"Row4883",17.8
"Row4884",18.9
"Row4885",20.0
"Row4886",21.1
"Row4887",20.6
"Row4888",21.1
"Row4889",21.7
"Row4890",21.7
"Row4891",19.4
"Row4892",17.8
"Row4893",16.1
"Row4894",15.6
"Row4895",15.0
"Row4896",15.0
"Row4897",15.0
"Row4898",15.0
"Row4899",14.4
"Row4900",13.9
"Row4901",13.9
"Row4902",15.0
"Row4903",15.0
"Row4904",17.8
"Row4905",20.0
"Row4906",21.1
"Row4907",21.7
"Row4908",22.8
"Row4909",25.0
"Row4910",26.1
"Row4911",26.1
"Row4912",25.0
"Row4913",24.4
"Row4914",24.4
"Row4915",23.3
"Row4916",21.1
"Row4917",18.9
"Row4918",17.2
"Row4919",17.8
"Row4920",16.7
"Row4921",15.0
"Row4922",14.4
"Row4923",15.6
"Row4924",15.6
"Row4925",13.9
"Row4926",15.0
"Row4927",15.6
"Row4928",16.7
"Row4929",18.3
"Row4930",19.4
"Row4931",20.6
"Row4932",21.1
"Row4933",22.8
"Row4934",23.3
"Row4935",23.9
"Row4936",23.9
"Row4937",22.8
"Row4938",22.2
"Row4939",20.6
"Row4940",20.0
"Row4941",18.9
"Row4942",17.8
"Row4943",15.6
"Row4944",15.0
"Row4945",16.1
"Row4946",16.7
"Row4947",17.8
"Row4948",16.7
"Row4949",17.8
"Row4950",16.1
"Row4951",15.6
"Row4952",16.1
"Row4953",18.3
"Row4954",18.9
"Row4955",20.0
"Row4956",21.7
"Row4957",23.3
"Row4958",24.4
"Row4959",23.9
"Row4960",22.2
"Row4961",20.6
"Row4962",20.0
"Row4963",18.9
"Row4964",16.7
"Row4965",16.1
"Row4966",15.6
"Row4967",15.0
"Row4968",14.4
"Row4969",14.4
"Row4970",14.4
"Row4971",14.4
"Row4972",14.4
"Row4973",14.4
"Row4974",14.4
"Row4975",15.0
"Row4976",15.0
"Row4977",16.1
"Row4978",17.2
"Row4979",18.9
"Row4980",20.6
"Row4981",20.6
"Row4982",21.7
"Row4983",23.9
"Row4984",24.4
"Row4985",22.8
"Row4986",22.8
"Row4987",20.0
"Row4988",18.3
"Row4989",16.1
"Row4990",15.6
"Row4991",15.0
"Row4992",14.4
"Row4993",15.0
"Row4994",15.6
"Row4995",15.0
"Row4996",15.0
"Row4997",15.0
"Row4998",15.6
"Row4999",15.6
"Row5000",15.6
"Row5001",16.7
"Row5002",17.8
"Row5003",20.0
"Row5004",21.1
"Row5005",21.1
"Row5006",21.7
"Row5007",21.7
"Row5008",21.1
"Row5009",21.7
"Row5010",20.0
"Row5011",18.9
"Row5012",17.8
"Row5013",16.7
"Row5014",16.7
"Row5015",16.1
"Row5016",16.1
"Row5017",15.6
"Row5018",15.0
"Row5019",15.0
"Row5020",14.4
"Row5021",14.4
"Row5022",14.4
"Row5023",14.4
"Row5024",15.6
"Row5025",15.6
"Row5026",16.7
"Row5027",17.2
"Row5028",18.9
"Row5029",18.9
"Row5030",20.0
"Row5031",20.0
"Row5032",18.9
"Row5033",18.9
"Row5034",18.3
"Row5035",17.8
"Row5036",16.7
"Row5037",15.6
"Row5038",15.6
"Row5039",14.4
"Row5040",14.4
"Row5041",13.9
"Row5042",13.9
"Row5043",12.8
"Row5044",12.8
"Row5045",12.2
"Row5046",12.2
"Row5047",12.8
"Row5048",15.0
"Row5049",17.2
"Row5050",18.9
"Row5051",20.0
"Row5052",21.7
"Row5053",23.9
"Row5054",23.9
"Row5055",28.3
"Row5056",26.7
"Row5057",25.6
"Row5058",25.6
"Row5059",25.6
"Row5060",24.4
"Row5061",22.2
"Row5062",20.6
"Row5063",20.0
"Row5064",19.4
"Row5065",19.4
"Row5066",18.3
"Row5067",18.9
"Row5068",17.2
"Row5069",17.2
"Row5070",17.2
"Row5071",17.8
"Row5072",21.7
"Row5073",22.2
"Row5074",23.3
"Row5075",27.8
"Row5076",30.0
"Row5077",33.9
"Row5078",35.6
"Row5079",35.6
"Row5080",33.9
"Row5081",31.7
"Row5082",31.1
"Row5083",30.6
"Row5084",28.3
"Row5085",28.9
"Row5086",26.1
"Row5087",25.6
"Row5088",23.3
"Row5089",22.8
"Row5090",21.7
"Row5091",19.4
"Row5092",18.9
"Row5093",17.8
"Row5094",19.4
"Row5095",19.4
"Row5096",22.8
"Row5097",26.7
"Row5098",25.6
"Row5099",27.8
"Row5100",30.0
"Row5101",32.2
"Row5102",31.7
"Row5103",37.2
"Row5104",35.0
"Row5105",34.4
"Row5106",32.8
"Row5107",31.7
"Row5108",28.3
"Row5109",26.1
"Row5110",23.3
"Row5111",24.4
"Row5112",21.1
"Row5113",20.0
"Row5114",19.4
"Row5115",18.9
"Row5116",17.8
"Row5117",17.8
"Row5118",17.2
"Row5119",17.2
"Row5120",20.0
"Row5121",22.8
"Row5122",23.9
"Row5123",25.0
"Row5124",27.2
"Row5125",27.2
"Row5126",27.8
"Row5127",27.8
"Row5128",27.8
"Row5129",24.4
"Row5130",21.7
"Row5131",20.0
"Row5132",18.9
"Row5133",16.7
"Row5134",16.1
"Row5135",16.1
"Row5136",16.1
"Row5137",15.6
"Row5138",15.6
"Row5139",15.0
"Row5140",15.0
"Row5141",14.4
"Row5142",14.4
"Row5143",14.4
"Row5144",16.7
"Row5145",18.3
"Row5146",20.0
"Row5147",20.6
"Row5148",21.1
"Row5149",22.2
"Row5150",22.8
"Row5151",22.8
"Row5152",22.2
"Row5153",20.6
"Row5154",20.6
"Row5155",18.9
"Row5156",17.8
"Row5157",17.2
"Row5158",16.7
"Row5159",17.2
"Row5160",16.7
"Row5161",16.1
"Row5162",16.1
"Row5163",15.6
"Row5164",16.1
"Row5165",16.1
"Row5166",16.1
"Row5167",16.1
"Row5168",17.2
"Row5169",18.9
"Row5170",20.6
"Row5171",21.7
"Row5172",22.2
"Row5173",23.3
"Row5174",24.4
"Row5175",24.4
"Row5176",23.3
"Row5177",22.8
"Row5178",21.1
"Row5179",20.0
"Row5180",18.3
"Row5181",17.8
"Row5182",17.2
"Row5183",16.7
"Row5184",16.7
"Row5185",16.7
"Row5186",16.7
"Row5187",16.7
"Row5188",16.7
"Row5189",16.1
"Row5190",16.1
"Row5191",16.1
"Row5192",16.1
"Row5193",17.2
"Row5194",17.2
"Row5195",17.8
"Row5196",19.4
"Row5197",20.0
"Row5198",19.4
"Row5199",20.0
"Row5200",19.4
"Row5201",18.3
"Row5202",17.2
"Row5203",16.7
"Row5204",16.1
"Row5205",16.1
"Row5206",15.6
"Row5207",15.6
"Row5208",15.6
"Row5209",15.6
"Row5210",15.0
"Row5211",15.0
"Row5212",14.4
"Row5213",14.4
"Row5214",14.4
"Row5215",13.9
"Row5216",13.9
"Row5217",14.4
"Row5218",15.0
"Row5219",15.0
"Row5220",16.1
"Row5221",17.2
"Row5222",19.4
"Row5223",17.8
"Row5224",18.3
"Row5225",17.8
"Row5226",16.1
"Row5227",15.6
"Row5228",15.6
"Row5229",15.0
"Row5230",15.6
"Row5231",15.6
"Row5232",15.6
"Row5233",15.0
"Row5234",15.0
"Row5235",14.4
"Row5236",14.4
"Row5237",14.4
"Row5238",14.4
"Row5239",14.4
"Row5240",14.4
"Row5241",15.0
"Row5242",15.6
"Row5243",16.1
"Row5244",16.7
"Row5245",17.2
"Row5246",18.3
"Row5247",17.8
"Row5248",17.2
"Row5249",17.8
"Row5250",16.7
"Row5251",16.1
"Row5252",16.1
"Row5253",15.6
"Row5254",15.6
"Row5255",15.6
"Row5256",15.0
"Row5257",15.0
"Row5258",15.0
"Row5259",15.0
"Row5260",15.0
"Row5261",14.4
"Row5262",14.4
"Row5263",14.4
"Row5264",15.0
"Row5265",16.7
"Row5266",18.9
"Row5267",19.4
"Row5268",21.1
"Row5269",21.1
"Row5270",20.6
"Row5271",19.4
"Row5272",19.4
"Row5273",20.0
"Row5274",19.4
"Row5275",18.3
"Row5276",16.7
"Row5277",16.1
"Row5278",16.1
"Row5279",15.6
"Row5280",15.6
"Row5281",15.0
"Row5282",15.0
"Row5283",15.0
"Row5284",15.0
"Row5285",15.0
"Row5286",14.4
"Row5287",14.4
"Row5288",16.1
"Row5289",17.8
"Row5290",19.4
"Row5291",20.6
"Row5292",21.1
"Row5293",21.1
"Row5294",21.1
"Row5295",21.1
"Row5296",21.1
"Row5297",20.6
"Row5298",19.4
"Row5299",17.8
"Row5300",16.7
"Row5301",16.1
"Row5302",16.1
"Row5303",15.6
"Row5304",15.6
"Row5305",15.6
"Row5306",15.6
"Row5307",15.6
"Row5308",15.6
"Row5309",15.6
"Row5310",15.6
"Row5311",15.6
"Row5312",16.1
"Row5313",16.7
"Row5314",17.2
"Row5315",18.3
"Row5316",20.0
"Row5317",20.6
"Row5318",20.6
"Row5319",20.6
"Row5320",20.0
"Row5321",20.6
"Row5322",20.0
"Row5323",18.9
"Row5324",17.2
"Row5325",16.7
"Row5326",16.1
"Row5327",16.1
"Row5328",16.1
"Row5329",16.1
"Row5330",15.6
"Row5331",15.6
"Row5332",15.6
"Row5333",15.6
"Row5334",16.1
"Row5335",16.1
"Row5336",16.7
"Row5337",17.2
"Row5338",17.2
"Row5339",17.8
"Row5340",19.4
"Row5341",18.9
"Row5342",20.0
"Row5343",20.0
"Row5344",18.9
"Row5345",18.3
"Row5346",18.3
"Row5347",17.2
"Row5348",16.7
"Row5349",16.1
"Row5350",16.1
"Row5351",16.1
"Row5352",16.1
"Row5353",15.6
"Row5354",15.6
"Row5355",15.6
"Row5356",15.0
"Row5357",15.0
"Row5358",15.0
"Row5359",15.0
"Row5360",15.6
"Row5361",16.1
"Row5362",17.2
"Row5363",19.4
"Row5364",20.0
"Row5365",22.8
"Row5366",22.2
"Row5367",20.6
"Row5368",18.9
"Row5369",18.3
"Row5370",17.2
"Row5371",16.1
"Row5372",16.1
"Row5373",15.6
"Row5374",15.0
"Row5375",15.6
"Row5376",15.0
"Row5377",15.0
"Row5378",15.0
"Row5379",15.6
"Row5380",15.0
"Row5381",15.0
"Row5382",15.0
"Row5383",15.0
"Row5384",15.6
"Row5385",17.2
"Row5386",17.2
"Row5387",18.9
"Row5388",18.3
"Row5389",18.9
"Row5390",18.3
"Row5391",17.8
"Row5392",17.8
"Row5393",17.8
"Row5394",16.7
"Row5395",16.7
"Row5396",16.1
"Row5397",15.6
"Row5398",15.6
"Row5399",15.6
"Row5400",15.6
"Row5401",15.0
"Row5402",15.0
"Row5403",15.0
"Row5404",15.0
"Row5405",15.6
"Row5406",15.6
"Row5407",15.6
"Row5408",15.6
"Row5409",17.2
"Row5410",17.2
"Row5411",19.4
"Row5412",20.6
"Row5413",21.7
"Row5414",21.7
"Row5415",20.0
"Row5416",20.0
"Row5417",17.2
"Row5418",16.7
"Row5419",17.2
"Row5420",16.1
"Row5421",16.1
"Row5422",16.1
"Row5423",15.6
"Row5424",15.6
"Row5425",15.6
"Row5426",15.6
"Row5427",15.6
"Row5428",15.0
"Row5429",15.0
"Row5430",15.6
"Row5431",16.1
"Row5432",16.1
"Row5433",16.7
"Row5434",17.2
"Row5435",18.3
"Row5436",18.9
"Row5437",19.4
"Row5438",21.1
"Row5439",21.7
"Row5440",22.2
"Row5441",22.2
"Row5442",21.1
"Row5443",18.3
"Row5444",16.7
"Row5445",16.1
"Row5446",16.1
"Row5447",15.0
"Row5448",15.0
"Row5449",14.4
"Row5450",13.9
"Row5451",14.4
"Row5452",13.9
"Row5453",13.3
"Row5454",13.3
"Row5455",12.8
"Row5456",15.0
"Row5457",17.2
"Row5458",18.3
"Row5459",19.4
"Row5460",21.1
"Row5461",23.3
"Row5462",25.0
"Row5463",26.1
"Row5464",25.6
"Row5465",23.3
"Row5466",22.2
"Row5467",21.7
"Row5468",20.0
"Row5469",19.4
"Row5470",17.2
"Row5471",16.7
"Row5472",16.1
"Row5473",15.6
"Row5474",15.0
"Row5475",15.0
"Row5476",14.4
"Row5477",15.0
"Row5478",13.9
"Row5479",14.4
"Row5480",17.2
"Row5481",20.6
"Row5482",21.1
"Row5483",22.2
"Row5484",23.9
"Row5485",26.1
"Row5486",27.2
"Row5487",26.1
"Row5488",24.4
"Row5489",24.4
"Row5490",22.8
"Row5491",21.1
"Row5492",17.2
"Row5493",16.1
"Row5494",15.6
"Row5495",15.0
"Row5496",14.4
"Row5497",14.4
"Row5498",13.9
"Row5499",13.3
"Row5500",13.3
"Row5501",13.3
"Row5502",12.8
"Row5503",13.3
"Row5504",15.0
"Row5505",17.2
"Row5506",18.9
"Row5507",18.9
"Row5508",20.6
"Row5509",21.7
"Row5510",23.3
"Row5511",21.7
"Row5512",20.0
"Row5513",18.9
"Row5514",16.1
"Row5515",15.6
"Row5516",15.0
"Row5517",15.0
"Row5518",14.4
"Row5519",14.4
"Row5520",15.0
"Row5521",14.4
"Row5522",14.4
"Row5523",14.4
"Row5524",14.4
"Row5525",14.4
"Row5526",14.4
"Row5527",14.4
"Row5528",15.0
"Row5529",15.6
"Row5530",17.2
"Row5531",18.3
"Row5532",20.0
"Row5533",20.6
"Row5534",20.0
"Row5535",20.0
"Row5536",20.6
"Row5537",20.0
"Row5538",17.8
"Row5539",17.8
"Row5540",16.7
"Row5541",16.7
"Row5542",16.1
"Row5543",16.1
"Row5544",15.0
"Row5545",15.0
"Row5546",15.0
"Row5547",15.0
"Row5548",15.0
"Row5549",15.6
"Row5550",15.0
"Row5551",15.0
"Row5552",15.6
"Row5553",16.1
"Row5554",16.7
"Row5555",17.8
"Row5556",17.8
"Row5557",20.0
"Row5558",18.9
"Row5559",20.6
"Row5560",20.6
"Row5561",20.0
"Row5562",17.8
"Row5563",17.2
"Row5564",15.6
"Row5565",14.4
"Row5566",14.4
"Row5567",14.4
"Row5568",13.9
"Row5569",13.9
"Row5570",13.9
"Row5571",13.9
"Row5572",13.3
"Row5573",13.3
"Row5574",12.8
"Row5575",13.9
"Row5576",16.1
"Row5577",17.2
"Row5578",18.9
"Row5579",20.6
"Row5580",22.8
"Row5581",26.1
"Row5582",27.2
"Row5583",27.2
"Row5584",27.2
"Row5585",25.6
"Row5586",22.8
"Row5587",18.9
"Row5588",16.7
"Row5589",16.1
"Row5590",16.1
"Row5591",15.6
"Row5592",15.6
"Row5593",15.6
"Row5594",15.6
"Row5595",15.6
"Row5596",15.0
"Row5597",15.0
"Row5598",14.4
"Row5599",15.0
"Row5600",17.2
"Row5601",20.0
"Row5602",21.7
"Row5603",22.8
"Row5604",23.9
"Row5605",25.6
"Row5606",25.6
"Row5607",27.8
"Row5608",24.4
"Row5609",22.2
"Row5610",21.1
"Row5611",20.0
"Row5612",17.8
"Row5613",16.7
"Row5614",16.7
"Row5615",15.6
"Row5616",15.0
"Row5617",15.0
"Row5618",14.4
"Row5619",13.9
"Row5620",13.3
"Row5621",13.3
"Row5622",13.9
"Row5623",14.4
"Row5624",15.0
"Row5625",16.7
"Row5626",17.8
"Row5627",18.3
"Row5628",19.4
"Row5629",20.6
"Row5630",22.2
"Row5631",22.8
"Row5632",23.3
"Row5633",22.2
"Row5634",20.0
"Row5635",18.9
"Row5636",16.7
"Row5637",16.1
"Row5638",15.6
"Row5639",15.0
"Row5640",14.4
"Row5641",13.9
"Row5642",13.9
"Row5643",12.8
"Row5644",12.8
"Row5645",12.2
"Row5646",12.8
"Row5647",13.9
"Row5648",15.0
"Row5649",17.2
"Row5650",18.9
"Row5651",20.6
"Row5652",22.2
"Row5653",25.6
"Row5654",25.6
"Row5655",26.7
"Row5656",25.0
"Row5657",23.9
"Row5658",21.1
"Row5659",20.0
"Row5660",17.2
"Row5661",16.7
"Row5662",16.7
"Row5663",17.2
"Row5664",15.6
"Row5665",15.6
"Row5666",15.6
"Row5667",14.4
"Row5668",13.9
"Row5669",13.9
"Row5670",13.3
"Row5671",13.9
"Row5672",16.7
"Row5673",20.6
"Row5674",21.7
"Row5675",23.3
"Row5676",27.2
"Row5677",27.8
"Row5678",28.3
"Row5679",28.9
"Row5680",27.8
"Row5681",27.2
"Row5682",25.0
"Row5683",23.3
"Row5684",21.1
"Row5685",20.0
"Row5686",18.3
"Row5687",18.3
"Row5688",17.8
"Row5689",17.8
"Row5690",16.1
"Row5691",15.0
"Row5692",15.6
"Row5693",14.4
"Row5694",14.4
"Row5695",16.1
"Row5696",18.9
"Row5697",21.7
"Row5698",21.7
"Row5699",22.8
"Row5700",26.7
"Row5701",30.6
"Row5702",31.7
"Row5703",31.1
"Row5704",29.4
"Row5705",27.2
"Row5706",27.2
"Row5707",25.0
"Row5708",23.9
"Row5709",21.7
"Row5710",20.6
"Row5711",20.0
"Row5712",18.3
"Row5713",18.9
"Row5714",17.8
"Row5715",17.8
"Row5716",17.2
"Row5717",17.2
"Row5718",16.7
"Row5719",17.2
"Row5720",20.0
"Row5721",22.2
"Row5722",23.3
"Row5723",24.4
"Row5724",25.6
"Row5725",30.0
"Row5726",30.6
"Row5727",34.4
"Row5728",33.9
"Row5729",32.2
"Row5730",30.0
"Row5731",27.2
"Row5732",23.3
"Row5733",21.7
"Row5734",21.7
"Row5735",20.0
"Row5736",17.8
"Row5737",17.2
"Row5738",16.1
"Row5739",15.6
"Row5740",15.0
"Row5741",15.0
"Row5742",15.0
"Row5743",15.0
"Row5744",17.8
"Row5745",23.3
"Row5746",23.9
"Row5747",23.3
"Row5748",25.0
"Row5749",26.7
"Row5750",28.3
"Row5751",27.8
"Row5752",27.2
"Row5753",25.6
"Row5754",22.8
"Row5755",20.6
"Row5756",17.8
"Row5757",16.7
"Row5758",16.7
"Row5759",15.6
"Row5760",15.6
"Row5761",14.4
"Row5762",14.4
"Row5763",13.9
"Row5764",13.9
"Row5765",13.9
"Row5766",12.8
"Row5767",13.9
"Row5768",15.0
"Row5769",16.7
"Row5770",18.9
"Row5771",19.4
"Row5772",21.1
"Row5773",22.2
"Row5774",22.2
"Row5775",23.3
"Row5776",23.3
"Row5777",22.2
"Row5778",20.0
"Row5779",18.3
"Row5780",16.7
"Row5781",16.7
"Row5782",16.7
"Row5783",16.7
"Row5784",16.1
"Row5785",16.1
"Row5786",16.7
"Row5787",16.1
"Row5788",15.6
"Row5789",15.6
"Row5790",15.0
"Row5791",15.0
"Row5792",16.7
"Row5793",17.8
"Row5794",18.3
"Row5795",18.9
"Row5796",20.0
"Row5797",21.7
"Row5798",21.7
"Row5799",22.8
"Row5800",22.2
"Row5801",21.1
"Row5802",20.0
"Row5803",18.9
"Row5804",17.8
"Row5805",17.2
"Row5806",17.2
"Row5807",17.2
"Row5808",16.7
"Row5809",16.7
"Row5810",16.7
"Row5811",16.7
"Row5812",16.1
"Row5813",16.7
"Row5814",16.1
"Row5815",15.6
"Row5816",16.7
"Row5817",18.9
"Row5818",20.0
"Row5819",20.6
"Row5820",21.7
"Row5821",21.7
"Row5822",22.8
"Row5823",23.9
"Row5824",25.0
"Row5825",23.3
"Row5826",22.8
"Row5827",21.1
"Row5828",18.9
"Row5829",18.3
"Row5830",17.8
"Row5831",17.2
"Row5832",17.2
"Row5833",16.7
"Row5834",16.1
"Row5835",16.1
"Row5836",16.1
"Row5837",15.6
"Row5838",15.6
"Row5839",16.1
"Row5840",17.2
"Row5841",20.0
"Row5842",20.0
"Row5843",21.7
"Row5844",22.8
"Row5845",25.6
"Row5846",25.0
"Row5847",23.3
"Row5848",22.8
"Row5849",22.8
"Row5850",21.7
"Row5851",20.6
"Row5852",20.0
"Row5853",18.3
"Row5854",17.2
"Row5855",16.7
"Row5856",16.1
"Row5857",16.1
"Row5858",15.6
"Row5859",15.0
"Row5860",15.0
"Row5861",14.4
"Row5862",14.4
"Row5863",14.4
"Row5864",15.0
"Row5865",16.7
"Row5866",18.3
"Row5867",19.4
"Row5868",20.0
"Row5869",21.1
"Row5870",21.7
"Row5871",21.7
"Row5872",21.1
"Row5873",20.6
"Row5874",18.9
"Row5875",17.2
"Row5876",15.0
"Row5877",15.0
"Row5878",14.4
"Row5879",14.4
"Row5880",14.4
"Row5881",14.4
"Row5882",13.9
"Row5883",13.9
"Row5884",13.9
"Row5885",13.9
"Row5886",13.9
"Row5887",13.9
"Row5888",14.4
"Row5889",16.7
"Row5890",17.8
"Row5891",18.3
"Row5892",20.0
"Row5893",20.0
"Row5894",19.4
"Row5895",18.9
"Row5896",19.4
"Row5897",18.3
"Row5898",17.2
"Row5899",16.1
"Row5900",15.0
"Row5901",15.0
"Row5902",15.0
"Row5903",15.0
"Row5904",15.0
"Row5905",15.0
"Row5906",15.0
"Row5907",14.4
"Row5908",14.4
"Row5909",14.4
"Row5910",13.9
"Row5911",13.9
"Row5912",14.4
"Row5913",14.4
"Row5914",15.6
"Row5915",16.7
"Row5916",18.3
"Row5917",19.4
"Row5918",19.4
"Row5919",18.9
"Row5920",18.9
"Row5921",18.3
"Row5922",18.3
"Row5923",16.1
"Row5924",15.6
"Row5925",15.6
"Row5926",15.0
"Row5927",15.0
"Row5928",15.0
"Row5929",14.4
"Row5930",15.0
"Row5931",14.4
"Row5932",14.4
"Row5933",13.9
"Row5934",13.9
"Row5935",13.9
"Row5936",14.4
"Row5937",14.4
"Row5938",15.0
"Row5939",15.6
"Row5940",17.2
"Row5941",17.2
"Row5942",18.3
"Row5943",19.4
"Row5944",17.2
"Row5945",17.8
"Row5946",17.8
"Row5947",16.1
"Row5948",15.6
"Row5949",16.1
"Row5950",15.6
"Row5951",15.6
"Row5952",15.6
"Row5953",15.0
"Row5954",15.0
"Row5955",15.0
"Row5956",15.0
