"row ID","Humidity Fraction","Precipitation One Hour (mm)","Pressure Altimeter (mbar)","Temperature (C)","Wind Speed (m/s)","Date and time"
"Row2157",0.9287,2.8,1016.3,10.0,4.6,"1993-03-31T21:00:00"
"Row2158",0.8923,0.3,1016.3,10.6,2.6,"1993-03-31T22:00:00"
"Row2159",0.8568,0.0,1016.3,10.6,3.1,"1993-03-31T23:00:00"
"Row2160",0.862,0.0,1016.6,10.0,3.1,"1993-04-01T00:00:00"
"Row2161",0.8918,0.0,1016.9,10.0,3.1,"1993-04-01T01:00:00"
"Row2162",0.8974,0.0,1016.6,9.4,2.1,"1993-04-01T02:00:00"
"Row2163",0.9284,0.0,1016.6,9.4,3.1,"1993-04-01T03:00:00"
"Row2164",0.862,0.0,1016.9,10.0,2.1,"1993-04-01T04:00:00"
"Row2165",0.9602,0.0,1016.9,8.9,4.1,"1993-04-01T05:00:00"
"Row2166",0.9287,0.0,1017.6,10.0,3.1,"1993-04-01T06:00:00"
"Row2167",0.9228,0.0,1018.0,10.6,3.1,"1993-04-01T07:00:00"
"Row2168",0.8301,0.0,1018.6,12.2,4.1,"1993-04-01T08:00:00"
"Row2169",0.7429,0.0,1019.0,13.9,6.2,"1993-04-01T09:00:00"
"Row2170",0.6424,0.0,1019.3,15.0,5.7,"1993-04-01T10:00:00"
"Row2171",0.6691,0.0,1020.0,15.0,6.2,"1993-04-01T11:00:00"
"Row2172",0.6182,0.0,1019.6,15.6,6.7,"1993-04-01T12:00:00"
"Row2173",0.6182,0.0,1019.6,15.6,6.2,"1993-04-01T13:00:00"
"Row2174",0.5975,0.0,1019.6,15.6,8.2,"1993-04-01T14:00:00"
"Row2175",0.6182,0.0,1019.6,15.6,8.8,"1993-04-01T15:00:00"
"Row2176",0.621,0.0,1019.6,15.0,9.8,"1993-04-01T16:00:00"
"Row2177",0.6667,0.0,1019.6,13.9,9.3,"1993-04-01T17:00:00"
"Row2178",0.7162,0.0,1020.0,12.8,9.3,"1993-04-01T18:00:00"
"Row2179",0.745,0.0,1020.0,12.2,5.2,"1993-04-01T19:00:00"
"Row2180",0.745,0.0,1021.0,12.2,9.8,"1993-04-01T20:00:00"
"Row2181",0.7699,0.0,1021.0,11.7,5.2,"1993-04-01T21:00:00"
"Row2182",0.7689,0.0,1021.3,11.1,3.6,"1993-04-01T22:00:00"
"Row2183",0.8011,0.0,1021.0,11.1,5.2,"1993-04-01T23:00:00"
"Row2184",0.8281,0.0,1021.0,10.6,3.1,"1993-04-02T00:00:00"
"Row2185",0.862,0.0,1020.7,10.0,3.6,"1993-04-02T01:00:00"
"Row2186",0.8614,0.0,1021.0,9.4,2.6,"1993-04-02T02:00:00"
"Row2187",0.8614,0.0,1021.0,9.4,3.1,"1993-04-02T03:00:00"
"Row2188",0.8323,0.0,1020.7,9.4,2.6,"1993-04-02T04:00:00"
"Row2189",0.8323,0.0,1021.0,9.4,2.1,"1993-04-02T05:00:00"
"Row2190",0.8323,0.0,1021.3,9.4,4.6,"1993-04-02T06:00:00"
"Row2191",0.8011,0.0,1022.4,11.1,4.1,"1993-04-02T07:00:00"
"Row2192",0.6399,0.0,1022.0,13.9,2.6,"1993-04-02T08:00:00"
"Row2193",0.6455,0.0,1022.4,14.4,2.6,"1993-04-02T09:00:00"
"Row2194",0.6424,0.0,1022.4,15.0,4.1,"1993-04-02T10:00:00"
"Row2195",0.6236,0.0,1022.4,16.1,3.1,"1993-04-02T11:00:00"
"Row2196",0.6276,0.0,1022.0,17.8,5.7,"1993-04-02T12:00:00"
"Row2197",0.6542,0.0,1021.3,18.3,6.7,"1993-04-02T13:00:00"
"Row2198",0.6738,0.0,1021.0,17.2,9.3,"1993-04-02T14:00:00"
"Row2199",0.7236,0.0,1020.7,16.7,8.8,"1993-04-02T15:00:00"
"Row2200",0.7761,0.0,1020.0,15.6,7.7,"1993-04-02T16:00:00"
"Row2201",0.7752,0.0,1020.0,15.0,9.8,"1993-04-02T17:00:00"
"Row2202",0.8384,0.0,1019.6,14.4,8.8,"1993-04-02T18:00:00"
"Row2203",0.8653,0.0,1019.6,13.3,8.2,"1993-04-02T19:00:00"
"Row2204",0.8653,0.0,1020.0,13.3,7.7,"1993-04-02T20:00:00"
"Row2205",0.7794,0.0,1020.0,14.4,7.2,"1993-04-02T21:00:00"
"Row2206",0.8941,0.0,1020.3,12.8,6.7,"1993-04-02T22:00:00"
"Row2207",0.8941,0.0,1020.3,12.8,6.2,"1993-04-02T23:00:00"
"Row2208",0.8941,0.0,1020.3,12.8,4.6,"1993-04-03T00:00:00"
"Row2209",0.8941,0.0,1020.0,12.8,4.1,"1993-04-03T01:00:00"
"Row2210",0.9297,0.0,1019.6,11.7,5.2,"1993-04-03T02:00:00"
"Row2211",0.9297,0.0,1019.3,11.7,0.0,"1993-04-03T03:00:00"
"Row2212",0.9299,0.0,1019.6,12.2,4.1,"1993-04-03T04:00:00"
"Row2213",0.8996,0.0,1019.6,12.2,4.6,"1993-04-03T05:00:00"
"Row2214",0.8996,0.0,1020.0,12.2,3.1,"1993-04-03T06:00:00"
"Row2215",0.8648,0.0,1020.3,12.8,3.1,"1993-04-03T07:00:00"
"Row2216",0.8322,0.0,1020.7,13.9,4.6,"1993-04-03T08:00:00"
"Row2217",0.7193,0.0,1020.7,14.4,5.2,"1993-04-03T09:00:00"
"Row2218",0.6989,0.0,1020.7,16.1,3.1,"1993-04-03T10:00:00"
"Row2219",0.6714,0.0,1020.7,16.1,4.1,"1993-04-03T11:00:00"
"Row2220",0.6488,0.0,1020.0,17.8,4.1,"1993-04-03T12:00:00"
"Row2221",0.6262,0.0,1019.6,17.2,7.2,"1993-04-03T13:00:00"
"Row2222",0.6029,0.0,1019.6,17.8,7.7,"1993-04-03T14:00:00"
"Row2223",0.6262,0.0,1019.3,17.2,7.2,"1993-04-03T15:00:00"
"Row2224",0.6714,0.0,1019.0,16.1,7.7,"1993-04-03T16:00:00"
"Row2225",0.7204,0.0,1019.0,15.0,7.2,"1993-04-03T17:00:00"
"Row2226",0.7488,0.0,1019.0,14.4,5.2,"1993-04-03T18:00:00"
"Row2227",0.805,0.0,1018.3,13.9,6.2,"1993-04-03T19:00:00"
"Row2228",0.8322,0.0,1018.3,13.9,5.2,"1993-04-03T20:00:00"
"Row2229",0.8322,0.0,1018.6,13.9,5.2,"1993-04-03T21:00:00"
"Row2230",0.8322,0.0,1018.6,13.9,4.1,"1993-04-03T22:00:00"
"Row2231",0.8322,0.0,1018.6,13.9,4.1,"1993-04-03T23:00:00"
"Row2232",0.8322,0.0,1018.6,13.9,4.1,"1993-04-04T00:00:00"
"Row2233",0.8322,0.0,1018.3,13.9,3.6,"1993-04-04T01:00:00"
"Row2234",1.0,0.0621152418479811,1016.7917365478716,13.827246260988623,4.929683753853187,"1993-04-04T02:00:00"
"Row2235",0.8322,0.0,1018.3,13.9,5.2,"1993-04-04T03:00:00"
"Row2236",0.8659,0.0,1017.6,13.9,4.6,"1993-04-04T04:00:00"
"Row2237",0.9305,0.3,1018.0,13.3,3.1,"1993-04-04T05:00:00"
"Row2238",0.9305,0.0,1018.0,13.3,7.7,"1993-04-04T06:00:00"
"Row2239",0.9299,0.0,1017.3,12.2,2.6,"1993-04-04T07:00:00"
"Row2240",0.9299,0.0,1018.0,12.2,2.6,"1993-04-04T08:00:00"
"Row2241",0.8371,0.0,1019.0,13.3,6.7,"1993-04-04T09:00:00"
"Row2242",0.7429,0.0,1019.3,13.9,4.1,"1993-04-04T10:00:00"
"Row2243",0.7193,0.0,1020.0,14.4,6.2,"1993-04-04T11:00:00"
"Row2244",0.7193,0.3,1020.3,14.4,7.7,"1993-04-04T12:00:00"
"Row2245",0.6236,0.0,1020.0,16.1,7.7,"1993-04-04T13:00:00"
"Row2246",0.5571,0.0,1019.6,16.7,7.7,"1993-04-04T14:00:00"
"Row2247",0.5555,0.0,1019.6,16.1,6.7,"1993-04-04T15:00:00"
"Row2248",0.5788,0.0,1019.0,16.1,6.2,"1993-04-04T16:00:00"
"Row2249",0.5961,0.0,1019.0,15.0,9.3,"1993-04-04T17:00:00"
"Row2250",0.5731,0.0,1018.3,13.9,6.2,"1993-04-04T18:00:00"
"Row2251",0.6643,0.0,1018.3,12.8,6.2,"1993-04-04T19:00:00"
"Row2252",0.6909,0.0,1018.0,12.2,6.2,"1993-04-04T20:00:00"
"Row2253",0.7141,0.0,1018.3,11.7,4.6,"1993-04-04T21:00:00"
"Row2254",0.7141,0.0,1018.3,11.7,5.7,"1993-04-04T22:00:00"
"Row2255",0.7151,0.0,1017.6,12.2,9.8,"1993-04-04T23:00:00"
"Row2256",0.739,0.0,1017.3,11.7,9.3,"1993-04-05T00:00:00"
"Row2257",0.739,0.0,1016.9,11.7,8.8,"1993-04-05T01:00:00"
"Row2258",0.739,0.0,1016.9,11.7,6.7,"1993-04-05T02:00:00"
"Row2259",0.743,0.0,1016.6,11.1,7.7,"1993-04-05T03:00:00"
"Row2260",0.7129,0.0,1015.9,11.1,7.7,"1993-04-05T04:00:00"
"Row2261",0.6605,0.0,1015.9,11.1,6.2,"1993-04-05T05:00:00"
"Row2262",0.6816,0.0,1015.9,10.0,5.7,"1993-04-05T06:00:00"
"Row2263",0.6339,0.0,1016.6,9.4,4.1,"1993-04-05T07:00:00"
"Row2264",0.6322,0.0,1017.3,10.6,4.1,"1993-04-05T08:00:00"
"Row2265",0.5687,0.0,1017.3,12.2,6.7,"1993-04-05T09:00:00"
"Row2266",0.5073,0.0,1017.3,13.3,6.7,"1993-04-05T10:00:00"
"Row2267",0.509,0.0,1018.0,13.9,7.2,"1993-04-05T11:00:00"
"Row2268",0.4544,0.0,1017.6,15.0,7.2,"1993-04-05T12:00:00"
"Row2269",0.512,0.0,1017.3,15.0,8.2,"1993-04-05T13:00:00"
"Row2270",0.5338,0.0,1016.9,15.0,9.8,"1993-04-05T14:00:00"
"Row2271",0.5318,0.0,1017.3,15.6,11.3,"1993-04-05T15:00:00"
"Row2272",0.576,0.0,1016.6,15.0,9.3,"1993-04-05T16:00:00"
"Row2273",0.6196,0.0,1016.6,14.4,8.8,"1993-04-05T17:00:00"
"Row2274",0.6399,0.0,1016.6,13.9,11.8,"1993-04-05T18:00:00"
"Row2275",0.6654,0.0,1016.6,13.3,9.3,"1993-04-05T19:00:00"
"Row2276",0.7151,0.0,1016.3,12.2,5.7,"1993-04-05T20:00:00"
"Row2277",0.7965,0.0,1016.6,11.7,2.6,"1993-04-05T21:00:00"
"Row2278",0.7965,0.0,1017.6,11.7,2.1,"1993-04-05T22:00:00"
"Row2279",0.6954,0.0,1017.6,14.4,4.6,"1993-04-05T23:00:00"
"Row2280",0.8301,0.0,1017.6,12.2,5.2,"1993-04-06T00:00:00"
"Row2281",0.7965,0.0,1017.6,11.7,2.6,"1993-04-06T01:00:00"
"Row2282",0.6875,0.0,1017.6,12.8,2.6,"1993-04-06T02:00:00"
"Row2283",0.8026,0.0,1017.6,12.2,2.1,"1993-04-06T03:00:00"
"Row2284",0.8295,0.0,1017.3,11.7,2.1,"1993-04-06T04:00:00"
"Row2285",0.8301,0.0,1016.9,12.2,2.6,"1993-04-06T05:00:00"
"Row2286",0.8579,0.0,1017.3,11.7,2.1,"1993-04-06T06:00:00"
"Row2287",0.8579,0.0,1017.6,11.7,1.5,"1993-04-06T07:00:00"
"Row2288",0.8579,0.0,1018.3,11.7,2.6,"1993-04-06T08:00:00"
"Row2289",0.7204,0.0,1018.6,15.0,2.1,"1993-04-06T09:00:00"
"Row2290",0.692,0.0,1019.0,15.0,3.1,"1993-04-06T10:00:00"
"Row2291",0.6714,0.0,1019.3,16.1,3.6,"1993-04-06T11:00:00"
"Row2292",0.6727,0.0,1019.3,16.7,3.6,"1993-04-06T12:00:00"
"Row2293",0.6738,0.0,1019.3,17.2,6.2,"1993-04-06T13:00:00"
"Row2294",0.6517,0.0,1019.3,17.2,5.7,"1993-04-06T14:00:00"
"Row2295",0.6082,0.0,1019.0,18.3,5.2,"1993-04-06T15:00:00"
"Row2296",0.6029,0.0,1018.3,17.8,5.7,"1993-04-06T16:00:00"
"Row2297",0.6276,0.0,1019.0,17.8,7.7,"1993-04-06T17:00:00"
"Row2298",0.6954,0.0,1017.6,16.7,7.2,"1993-04-06T18:00:00"
"Row2299",0.7752,0.0,1018.6,15.0,8.8,"1993-04-06T19:00:00"
"Row2300",0.8322,0.0,1019.0,13.9,7.7,"1993-04-06T20:00:00"
"Row2301",0.9004,0.0,1019.6,13.3,6.2,"1993-04-06T21:00:00"
"Row2302",0.9004,0.0,1020.0,13.3,3.1,"1993-04-06T22:00:00"
"Row2303",0.8941,0.0,1020.0,12.8,4.1,"1993-04-06T23:00:00"
"Row2304",0.8941,0.0,1019.6,12.8,2.6,"1993-04-07T00:00:00"
"Row2305",0.9297,0.0,1019.6,11.7,3.1,"1993-04-07T01:00:00"
"Row2306",0.8996,0.0,1019.6,12.2,3.6,"1993-04-07T02:00:00"
"Row2307",0.9297,0.0,1019.3,11.7,4.1,"1993-04-07T03:00:00"
"Row2308",0.9293,0.0,1019.0,11.1,3.1,"1993-04-07T04:00:00"
"Row2309",0.9228,0.0,1019.0,10.6,2.1,"1993-04-07T05:00:00"
"Row2310",0.8923,0.0,1019.3,10.6,2.1,"1993-04-07T06:00:00"
"Row2311",0.8923,0.0,1019.3,10.6,1.5,"1993-04-07T07:00:00"
"Row2312",0.8927,0.0,1019.6,11.1,2.1,"1993-04-07T08:00:00"
"Row2313",0.7794,0.0,1020.0,14.4,0.0,"1993-04-07T09:00:00"
"Row2314",0.7459,0.0,1019.6,15.6,2.1,"1993-04-07T10:00:00"
"Row2315",0.6954,0.0,1019.6,16.7,2.6,"1993-04-07T11:00:00"
"Row2316",0.6029,0.0,1019.6,17.8,2.1,"1993-04-07T12:00:00"
"Row2317",0.5455,0.0,1019.3,19.4,3.1,"1993-04-07T13:00:00"
"Row2318",0.5256,0.0,1019.0,20.0,3.1,"1993-04-07T14:00:00"
"Row2319",0.675,0.0,1019.0,17.8,7.7,"1993-04-07T15:00:00"
"Row2320",0.6056,0.0,1018.3,18.9,7.2,"1993-04-07T16:00:00"
"Row2321",0.5791,0.0,1017.6,17.8,9.3,"1993-04-07T17:00:00"
"Row2322",0.6714,0.0,1018.0,16.1,9.8,"1993-04-07T18:00:00"
"Row2323",0.692,0.0,1017.6,15.0,8.8,"1993-04-07T19:00:00"
"Row2324",0.8371,0.0,1018.0,13.3,8.2,"1993-04-07T20:00:00"
"Row2325",0.8648,0.0,1017.6,12.8,8.8,"1993-04-07T21:00:00"
"Row2326",0.8648,0.0,1018.3,12.8,6.2,"1993-04-07T22:00:00"
"Row2327",0.8642,0.0,1018.3,12.2,4.6,"1993-04-07T23:00:00"
"Row2328",0.8996,0.0,1018.3,12.2,5.2,"1993-04-08T00:00:00"
"Row2329",0.8932,0.0,1018.6,11.7,3.1,"1993-04-08T01:00:00"
"Row2330",0.8642,0.0,1019.0,12.2,4.1,"1993-04-08T02:00:00"
"Row2331",0.8579,0.0,1018.3,11.7,3.6,"1993-04-08T03:00:00"
"Row2332",0.8631,0.0,1018.3,11.1,4.1,"1993-04-08T04:00:00"
"Row2333",0.8631,0.0,1018.6,11.1,3.6,"1993-04-08T05:00:00"
"Row2334",0.8295,0.0,1018.3,11.7,2.1,"1993-04-08T06:00:00"
"Row2335",0.8631,0.0,1018.6,11.1,3.1,"1993-04-08T07:00:00"
"Row2336",0.8295,0.0,1018.6,11.7,3.1,"1993-04-08T08:00:00"
"Row2337",0.7469,0.0,1019.3,13.3,2.1,"1993-04-08T09:00:00"
"Row2338",0.6659,0.0,1019.6,15.6,3.1,"1993-04-08T10:00:00"
"Row2339",0.6932,0.0,1019.6,15.6,3.6,"1993-04-08T11:00:00"
"Row2340",0.6714,0.0,1019.6,16.1,4.1,"1993-04-08T12:00:00"
"Row2341",0.6488,0.0,1019.0,17.8,4.6,"1993-04-08T13:00:00"
"Row2342",0.6301,0.0,1018.6,18.9,3.6,"1993-04-08T14:00:00"
"Row2343",0.6287,0.0,1018.6,18.3,8.8,"1993-04-08T15:00:00"
"Row2344",0.7236,0.0,1018.6,16.7,8.2,"1993-04-08T16:00:00"
"Row2345",0.8343,0.0,1018.3,15.6,8.2,"1993-04-08T17:00:00"
"Row2346",0.862,0.0,1018.0,15.6,6.2,"1993-04-08T18:00:00"
"Row2347",0.8343,0.0,1018.0,15.6,6.2,"1993-04-08T19:00:00"
"Row2348",0.8958,0.0,1018.0,15.0,5.2,"1993-04-08T20:00:00"
"Row2349",0.8659,0.5,1018.6,13.9,5.7,"1993-04-08T21:00:00"
"Row2350",0.8941,0.0,1019.3,12.8,5.2,"1993-04-08T22:00:00"
"Row2351",0.8648,0.0,1019.3,12.8,4.6,"1993-04-08T23:00:00"
"Row2352",0.8642,0.0,1019.6,12.2,3.1,"1993-04-09T00:00:00"
"Row2353",0.9297,0.0,1020.0,11.7,2.6,"1993-04-09T01:00:00"
"Row2354",0.8932,0.0,1020.0,11.7,2.1,"1993-04-09T02:00:00"
"Row2355",0.9293,0.0,1019.6,11.1,2.1,"1993-04-09T03:00:00"
"Row2356",0.9297,0.0,1019.6,11.7,2.1,"1993-04-09T04:00:00"
"Row2357",0.9293,0.0,1019.6,11.1,2.6,"1993-04-09T05:00:00"
"Row2358",0.9297,0.0,1019.6,11.7,1.5,"1993-04-09T06:00:00"
"Row2359",0.9293,0.0,1020.0,11.1,2.1,"1993-04-09T07:00:00"
"Row2360",0.9297,0.0,1020.3,11.7,0.0,"1993-04-09T08:00:00"
"Row2361",0.8659,0.0,1020.7,13.9,3.1,"1993-04-09T09:00:00"
"Row2362",0.7498,0.0,1016.7917365478716,15.0,3.1,"1993-04-09T10:00:00"
"Row2363",0.6208,0.0,1021.3,16.7,1.5,"1993-04-09T11:00:00"
"Row2364",0.6208,0.0,1021.7,16.7,4.6,"1993-04-09T12:00:00"
"Row2365",0.6276,0.0,1021.3,17.8,6.2,"1993-04-09T13:00:00"
"Row2366",0.6208,0.0,1021.7,16.7,6.7,"1993-04-09T14:00:00"
"Row2367",0.6208,0.0,1021.3,16.7,5.7,"1993-04-09T15:00:00"
"Row2368",0.5764,0.0,1021.0,16.7,6.2,"1993-04-09T16:00:00"
"Row2369",0.6182,0.0,1020.7,15.6,6.7,"1993-04-09T17:00:00"
"Row2370",0.6691,0.0,1020.7,15.0,7.2,"1993-04-09T18:00:00"
"Row2371",0.7193,0.0,1020.7,14.4,6.7,"1993-04-09T19:00:00"
"Row2372",0.8042,0.0,1020.7,13.3,5.7,"1993-04-09T20:00:00"
"Row2373",0.8042,0.0,1021.0,13.3,4.6,"1993-04-09T21:00:00"
"Row2374",0.8042,0.0,1021.3,13.3,4.1,"1993-04-09T22:00:00"
"Row2375",0.8309,0.0,1022.0,12.8,3.6,"1993-04-09T23:00:00"
"Row2376",0.8642,0.0,1021.3,12.2,3.1,"1993-04-10T00:00:00"
"Row2377",0.8648,0.0,1021.3,12.8,2.6,"1993-04-10T01:00:00"
"Row2378",0.8642,0.0,1021.0,12.2,3.1,"1993-04-10T02:00:00"
"Row2379",0.8642,0.0,1020.7,12.2,1.5,"1993-04-10T03:00:00"
"Row2380",0.589,0.0,1020.3,12.2,1.5,"1993-04-10T04:00:00"
"Row2381",0.8996,0.0,1020.3,12.2,3.1,"1993-04-10T05:00:00"
"Row2382",0.8648,0.0,1020.7,12.8,4.6,"1993-04-10T06:00:00"
"Row2383",0.9299,0.8,1020.7,12.2,4.6,"1993-04-10T07:00:00"
"Row2384",0.8642,0.0,1021.3,12.2,5.7,"1993-04-10T08:00:00"
"Row2385",0.7734,0.0,1022.0,13.9,5.2,"1993-04-10T09:00:00"
"Row2386",0.6196,0.0,1022.4,14.4,5.7,"1993-04-10T10:00:00"
"Row2387",0.5736,0.0,1022.7,15.6,4.6,"1993-04-10T11:00:00"
"Row2388",0.5167,0.0,1022.4,16.7,5.2,"1993-04-10T12:00:00"
"Row2389",0.5764,0.0,1022.4,16.7,7.2,"1993-04-10T13:00:00"
"Row2390",0.5571,0.0,1022.4,16.7,8.2,"1993-04-10T14:00:00"
"Row2391",0.5151,0.0,1022.4,16.1,9.3,"1993-04-10T15:00:00"
"Row2392",0.4772,0.0,1022.0,16.1,11.3,"1993-04-10T16:00:00"
"Row2393",0.5736,0.0,1021.3,15.6,11.8,"1993-04-10T17:00:00"
"Row2394",0.5987,0.0,1021.0,14.4,11.3,"1993-04-10T18:00:00"
"Row2395",0.643,0.0,1021.0,13.3,10.3,"1993-04-10T19:00:00"
"Row2396",0.6643,0.0,1021.0,12.8,12.9,"1993-04-10T20:00:00"
"Row2397",0.6909,0.0,1021.0,12.2,10.3,"1993-04-10T21:00:00"
"Row2398",0.739,0.0,1021.3,11.7,8.2,"1993-04-10T22:00:00"
"Row2399",0.7141,0.0,1021.7,11.7,6.2,"1993-04-10T23:00:00"
"Row2400",0.6887,0.0,1021.3,11.1,5.2,"1993-04-11T00:00:00"
"Row2401",0.7129,0.0,1021.7,11.1,6.2,"1993-04-11T01:00:00"
"Row2402",0.6828,0.0,1021.3,10.6,5.2,"1993-04-11T02:00:00"
"Row2403",0.7714,0.0,1021.0,9.4,4.6,"1993-04-11T03:00:00"
"Row2404",0.7339,0.0,1021.0,8.9,3.1,"1993-04-11T04:00:00"
"Row2405",0.7643,0.0,1020.7,8.3,3.1,"1993-04-11T05:00:00"
"Row2406",0.7073,0.0,1021.0,8.3,3.1,"1993-04-11T06:00:00"
"Row2407",0.7624,0.0,1021.0,7.2,2.6,"1993-04-11T07:00:00"
"Row2408",0.7096,0.0,1021.7,9.4,2.1,"1993-04-11T08:00:00"
"Row2409",0.5042,0.0,1022.0,12.2,2.1,"1993-04-11T09:00:00"
"Row2410",0.5073,0.0,1022.0,13.3,4.1,"1993-04-11T10:00:00"
"Row2411",0.4928,0.0,1022.0,14.4,5.7,"1993-04-11T11:00:00"
"Row2412",0.3605,0.0,1021.7,15.6,6.2,"1993-04-11T12:00:00"
"Row2413",0.362,0.0,1021.0,16.1,6.2,"1993-04-11T13:00:00"
"Row2414",0.3525,0.0,1020.7,17.2,5.2,"1993-04-11T14:00:00"
"Row2415",0.4594,0.0,1020.7,16.7,7.7,"1993-04-11T15:00:00"
"Row2416",0.4088,0.0,1020.0,16.1,10.3,"1993-04-11T16:00:00"
"Row2417",0.4725,0.0,1019.3,15.6,10.3,"1993-04-11T17:00:00"
"Row2418",0.5526,0.0,1018.6,15.0,10.8,"1993-04-11T18:00:00"
"Row2419",0.5933,0.0,1018.6,13.9,10.3,"1993-04-11T19:00:00"
"Row2420",0.663,0.0,1018.6,12.2,9.3,"1993-04-11T20:00:00"
"Row2421",0.7141,0.0,1018.6,11.7,7.2,"1993-04-11T21:00:00"
"Row2422",0.6852,0.0,1019.0,11.7,6.2,"1993-04-11T22:00:00"
"Row2423",0.743,0.0,1018.6,11.1,4.6,"1993-04-11T23:00:00"
"Row2424",0.6852,0.0,1018.6,11.7,1.5,"1993-04-12T00:00:00"
"Row2425",0.862,0.0,1018.6,10.0,3.1,"1993-04-12T01:00:00"
"Row2426",0.6816,0.0,1018.6,10.0,3.6,"1993-04-12T02:00:00"
"Row2427",0.7986,0.0,1018.3,9.4,3.1,"1993-04-12T03:00:00"
"Row2428",0.448,0.0,1018.0,12.8,5.2,"1993-04-12T04:00:00"
"Row2429",0.448,0.0,1018.0,12.8,4.6,"1993-04-12T05:00:00"
"Row2430",0.4847,0.0,1018.0,12.8,8.2,"1993-04-12T06:00:00"
"Row2431",0.4847,0.0,1018.3,12.8,6.2,"1993-04-12T07:00:00"
"Row2432",0.4354,0.0,1018.6,13.9,7.2,"1993-04-12T08:00:00"
"Row2433",0.4037,0.0,1019.3,14.4,5.7,"1993-04-12T09:00:00"
"Row2434",0.3884,0.0,1019.0,15.0,5.2,"1993-04-12T10:00:00"
"Row2435",0.3492,0.0,1019.3,16.1,4.1,"1993-04-12T11:00:00"
"Row2436",0.3118,0.0,1019.0,17.2,4.6,"1993-04-12T12:00:00"
"Row2437",0.2927,0.0,1018.6,18.9,5.2,"1993-04-12T13:00:00"
"Row2438",0.3686,0.0,1018.6,18.3,7.7,"1993-04-12T14:00:00"
"Row2439",0.3168,0.0,1018.3,18.9,7.2,"1993-04-12T15:00:00"
"Row2440",0.3557,0.0,1018.0,18.3,9.3,"1993-04-12T16:00:00"
"Row2441",0.3525,0.0,1017.6,17.2,11.3,"1993-04-12T17:00:00"
"Row2442",0.378,0.0,1017.3,16.1,9.8,"1993-04-12T18:00:00"
"Row2443",0.3605,0.0,1016.6,15.6,9.3,"1993-04-12T19:00:00"
"Row2444",0.4512,0.0,1016.6,13.9,9.3,"1993-04-12T20:00:00"
"Row2445",0.6404,0.0,1016.9,12.2,9.8,"1993-04-12T21:00:00"
"Row2446",0.739,0.0,1016.7917365478716,11.7,8.2,"1993-04-12T22:00:00"
"Row2447",0.7689,0.0,1017.6,11.1,7.2,"1993-04-12T23:00:00"
"Row2448",0.7949,0.0,1017.3,10.6,9.8,"1993-04-13T00:00:00"
"Row2449",0.8281,0.0,1017.3,10.6,7.2,"1993-04-13T01:00:00"
"Row2450",0.8281,0.0,1016.9,10.6,8.2,"1993-04-13T02:00:00"
"Row2451",0.8918,0.0,1016.3,10.0,6.7,"1993-04-13T03:00:00"
"Row2452",0.8614,0.0,1015.9,9.4,2.1,"1993-04-13T04:00:00"
"Row2453",0.826,0.0,1016.3,8.9,2.1,"1993-04-13T05:00:00"
"Row2454",0.8274,0.0,1016.3,10.0,5.7,"1993-04-13T06:00:00"
"Row2455",0.8274,0.0,1017.3,10.0,6.2,"1993-04-13T07:00:00"
"Row2456",0.8918,0.0,1017.3,10.0,9.3,"1993-04-13T08:00:00"
"Row2457",0.7965,0.0,1017.3,11.7,7.7,"1993-04-13T09:00:00"
"Row2458",0.741,0.0,1017.6,12.8,6.2,"1993-04-13T10:00:00"
"Row2459",0.7183,0.0,1017.3,13.9,6.7,"1993-04-13T11:00:00"
"Row2460",0.5961,0.0,1017.3,15.0,9.3,"1993-04-13T12:00:00"
"Row2461",0.576,0.0,1016.9,15.0,9.3,"1993-04-13T13:00:00"
"Row2462",0.5788,0.0,1016.6,16.1,11.8,"1993-04-13T14:00:00"
"Row2463",0.5988,0.0,1016.6,16.1,9.3,"1993-04-13T15:00:00"
"Row2464",0.6182,0.0,1016.3,15.6,10.3,"1993-04-13T16:00:00"
"Row2465",0.6678,0.0,1016.3,14.4,10.3,"1993-04-13T17:00:00"
"Row2466",0.6897,0.0,1015.6,13.9,12.4,"1993-04-13T18:00:00"
"Row2467",0.7469,0.0,1015.2,13.3,8.2,"1993-04-13T19:00:00"
"Row2468",0.8301,0.0,1015.6,12.2,10.3,"1993-04-13T20:00:00"
"Row2469",0.8301,0.0,1015.9,12.2,10.8,"1993-04-13T21:00:00"
"Row2470",0.8301,0.0,1016.6,12.2,10.8,"1993-04-13T22:00:00"
"Row2471",0.8579,0.0,1015.9,11.7,5.7,"1993-04-13T23:00:00"
"Row2472",0.8579,0.0,1016.6,11.7,6.7,"1993-04-14T00:00:00"
"Row2473",0.8579,0.0,1016.3,11.7,6.2,"1993-04-14T01:00:00"
"Row2474",0.8932,0.0,1016.3,11.7,6.2,"1993-04-14T02:00:00"
"Row2475",0.8579,0.0,1015.6,11.7,6.2,"1993-04-14T03:00:00"
"Row2476",0.8579,0.0,1015.9,11.7,7.7,"1993-04-14T04:00:00"
"Row2477",0.8927,0.0,1015.9,11.1,4.6,"1993-04-14T05:00:00"
"Row2478",0.8927,0.0,1015.6,11.1,5.7,"1993-04-14T06:00:00"
"Row2479",0.9293,0.0,1015.9,11.1,3.1,"1993-04-14T07:00:00"
"Row2480",0.8932,0.0,1016.3,11.7,3.1,"1993-04-14T08:00:00"
